minute,seconds_present,avg_people,max_people,status
2025-07-16 09:26:00.000000 UTC,24,0.069444444,2,Geldig (>=10s aanwezig)
2025-07-16 09:27:00.000000 UTC,140,0.491666667,3,Geldig (>=10s aanwezig)
2025-07-16 09:30:00.000000 UTC,226,0.7709497206703918,3,Geldig (>=10s aanwezig)
2025-07-16 09:31:00.000000 UTC,236,0.77777777777777823,2,Geldig (>=10s aanwezig)
2025-07-16 09:32:00.000000 UTC,167,0.49722222222222223,3,Geldig (>=10s aanwezig)
2025-07-16 09:33:00.000000 UTC,169,0.46944444444444466,1,Geldig (>=10s aanwezig)
2025-07-16 09:34:00.000000 UTC,101,0.29999999999999988,2,Geldig (>=10s aanwezig)
2025-07-16 09:35:00.000000 UTC,51,0.1472222222222222,2,Geldig (>=10s aanwezig)
2025-07-16 09:36:00.000000 UTC,32,0.089136490250696393,1,Geldig (>=10s aanwezig)
2025-07-16 09:37:00.000000 UTC,89,0.30409356725146192,2,Geldig (>=10s aanwezig)
2025-07-16 09:38:00.000000 UTC,75,0.22399999999999989,3,Geldig (>=10s aanwezig)
2025-07-16 09:39:00.000000 UTC,31,0.091666666666666646,2,Geldig (>=10s aanwezig)
2025-07-16 09:40:00.000000 UTC,100,0.30000000000000032,2,Geldig (>=10s aanwezig)
2025-07-16 09:41:00.000000 UTC,31,0.088888889,2,Geldig (>=10s aanwezig)
2025-07-16 09:42:00.000000 UTC,60,0.16666666666666663,1,Geldig (>=10s aanwezig)
2025-07-16 09:43:00.000000 UTC,20,0.063888888888888939,2,Geldig (>=10s aanwezig)
2025-07-16 09:44:00.000000 UTC,85,0.26666666666666694,2,Geldig (>=10s aanwezig)
2025-07-16 09:45:00.000000 UTC,54,0.24099722991689757,3,Geldig (>=10s aanwezig)
2025-07-16 09:48:00.000000 UTC,106,0.33055555555555549,2,Geldig (>=10s aanwezig)
2025-07-16 09:49:00.000000 UTC,249,0.75900277008310235,3,Geldig (>=10s aanwezig)
2025-07-16 09:50:00.000000 UTC,12,0.033426183844011137,1,Geldig (>=10s aanwezig)
2025-07-16 09:51:00.000000 UTC,234,0.70833333333333348,2,Geldig (>=10s aanwezig)
2025-07-16 09:52:00.000000 UTC,135,0.39058171745152365,3,Geldig (>=10s aanwezig)
2025-07-16 09:53:00.000000 UTC,360,1.3111111111111124,2,Geldig (>=10s aanwezig)
2025-07-16 09:54:00.000000 UTC,360,1.2999999999999998,2,Geldig (>=10s aanwezig)
2025-07-16 09:55:00.000000 UTC,360,1.3999999999999988,2,Geldig (>=10s aanwezig)
2025-07-16 09:56:00.000000 UTC,115,0.40555555555555522,2,Geldig (>=10s aanwezig)
2025-07-16 09:57:00.000000 UTC,39,0.12500000000000006,2,Geldig (>=10s aanwezig)
2025-07-16 09:58:00.000000 UTC,87,0.25277777777777788,2,Geldig (>=10s aanwezig)
2025-07-16 09:59:00.000000 UTC,62,0.17548746518105846,2,Geldig (>=10s aanwezig)
2025-07-16 10:00:00.000000 UTC,298,0.93055555555555569,3,Geldig (>=10s aanwezig)
2025-07-16 10:01:00.000000 UTC,352,1.1194444444444456,2,Geldig (>=10s aanwezig)
2025-07-16 10:02:00.000000 UTC,37,0.10277777777777775,1,Geldig (>=10s aanwezig)
2025-07-16 10:03:00.000000 UTC,86,0.23822714681440435,1,Geldig (>=10s aanwezig)
2025-07-16 10:04:00.000000 UTC,32,0.088888888888888892,1,Geldig (>=10s aanwezig)
2025-07-16 10:05:00.000000 UTC,157,0.4777777777777778,2,Geldig (>=10s aanwezig)
2025-07-16 10:06:00.000000 UTC,38,0.10555555555555554,1,Geldig (>=10s aanwezig)
2025-07-16 10:08:00.000000 UTC,188,0.52222222222222181,1,Geldig (>=10s aanwezig)
2025-07-16 10:09:00.000000 UTC,27,0.075000000000000011,1,Geldig (>=10s aanwezig)
2025-07-16 10:10:00.000000 UTC,12,0.033240997229916934,1,Geldig (>=10s aanwezig)
2025-07-16 10:11:00.000000 UTC,78,0.21666666666666654,1,Geldig (>=10s aanwezig)
2025-07-16 10:12:00.000000 UTC,36,0.10000000000000013,1,Geldig (>=10s aanwezig)
2025-07-16 10:13:00.000000 UTC,197,0.60445682451253524,3,Geldig (>=10s aanwezig)
2025-07-16 10:14:00.000000 UTC,225,0.78947368421052611,4,Geldig (>=10s aanwezig)
2025-07-16 10:15:00.000000 UTC,360,1.4388888888888882,3,Geldig (>=10s aanwezig)
2025-07-16 10:16:00.000000 UTC,158,0.60000000000000009,4,Geldig (>=10s aanwezig)
2025-07-16 10:17:00.000000 UTC,104,0.36111111111111083,2,Geldig (>=10s aanwezig)
2025-07-16 10:18:00.000000 UTC,44,0.12777777777777771,2,Geldig (>=10s aanwezig)
2025-07-16 10:19:00.000000 UTC,84,0.30833333333333324,4,Geldig (>=10s aanwezig)
2025-07-16 10:20:00.000000 UTC,105,0.31666666666666676,2,Geldig (>=10s aanwezig)
2025-07-16 10:21:00.000000 UTC,119,0.38333333333333319,2,Geldig (>=10s aanwezig)
2025-07-16 10:22:00.000000 UTC,107,0.31944444444444436,2,Geldig (>=10s aanwezig)
2025-07-16 10:23:00.000000 UTC,44,0.13055555555555554,2,Geldig (>=10s aanwezig)
2025-07-16 10:24:00.000000 UTC,17,0.047222222222222235,1,Geldig (>=10s aanwezig)
2025-07-16 10:26:00.000000 UTC,43,0.11944444444444448,1,Geldig (>=10s aanwezig)
2025-07-16 10:27:00.000000 UTC,21,0.058333333333333369,1,Geldig (>=10s aanwezig)
2025-07-16 10:28:00.000000 UTC,43,0.11944444444444448,1,Geldig (>=10s aanwezig)
2025-07-16 10:29:00.000000 UTC,122,0.34166666666666656,2,Geldig (>=10s aanwezig)
2025-07-16 10:30:00.000000 UTC,36,0.10555555555555549,2,Geldig (>=10s aanwezig)
2025-07-16 10:33:00.000000 UTC,22,0.061111111111111158,1,Geldig (>=10s aanwezig)
2025-07-16 10:35:00.000000 UTC,23,0.069444444444444392,2,Geldig (>=10s aanwezig)
2025-07-16 10:37:00.000000 UTC,22,0.064066852,2,Geldig (>=10s aanwezig)
2025-07-16 10:43:00.000000 UTC,149,0.41388888888888875,1,Geldig (>=10s aanwezig)
2025-07-16 10:44:00.000000 UTC,360,1,1,Geldig (>=10s aanwezig)
2025-07-16 10:45:00.000000 UTC,78,0.22222222222222243,2,Geldig (>=10s aanwezig)
2025-07-16 10:49:00.000000 UTC,218,0.88055555555555531,3,Geldig (>=10s aanwezig)
2025-07-16 10:50:00.000000 UTC,298,0.94444444444444431,2,Geldig (>=10s aanwezig)
2025-07-16 10:51:00.000000 UTC,214,0.62222222222222179,2,Geldig (>=10s aanwezig)
2025-07-16 10:52:00.000000 UTC,298,0.98888888888888871,2,Geldig (>=10s aanwezig)
2025-07-16 10:53:00.000000 UTC,362,1.1022099447513813,2,Geldig (>=10s aanwezig)
2025-07-16 10:54:00.000000 UTC,292,0.97493036211699147,2,Geldig (>=10s aanwezig)
2025-07-16 10:55:00.000000 UTC,360,2.1055555555555552,5,Geldig (>=10s aanwezig)
2025-07-16 10:56:00.000000 UTC,360,2.3916666666666666,4,Geldig (>=10s aanwezig)
2025-07-16 10:57:00.000000 UTC,360,2.3055555555555567,4,Geldig (>=10s aanwezig)
2025-07-16 10:58:00.000000 UTC,205,0.87499999999999978,4,Geldig (>=10s aanwezig)
2025-07-16 10:59:00.000000 UTC,142,0.45152354570637143,2,Geldig (>=10s aanwezig)
2025-07-16 11:03:00.000000 UTC,155,0.54722222222222239,3,Geldig (>=10s aanwezig)
2025-07-16 11:04:00.000000 UTC,310,0.866666667,2,Geldig (>=10s aanwezig)
2025-07-16 11:05:00.000000 UTC,222,0.61666666666666614,1,Geldig (>=10s aanwezig)
2025-07-16 11:06:00.000000 UTC,248,0.87017543859649049,1,Geldig (>=10s aanwezig)
2025-07-16 11:07:00.000000 UTC,24,0.19379844961240322,2,Geldig (>=10s aanwezig)
2025-07-16 11:08:00.000000 UTC,11,0.030555555555555551,1,Geldig (>=10s aanwezig)
2025-07-16 11:09:00.000000 UTC,199,0.55833333333333268,2,Geldig (>=10s aanwezig)
2025-07-16 11:10:00.000000 UTC,172,0.54444444444444462,2,Geldig (>=10s aanwezig)
2025-07-16 11:11:00.000000 UTC,86,0.2506963788300835,2,Geldig (>=10s aanwezig)
2025-07-16 11:12:00.000000 UTC,125,0.36944444444444446,2,Geldig (>=10s aanwezig)
2025-07-16 11:13:00.000000 UTC,78,0.21606648199445974,1,Geldig (>=10s aanwezig)
2025-07-16 11:14:00.000000 UTC,158,0.46814404432132978,2,Geldig (>=10s aanwezig)
2025-07-16 11:15:00.000000 UTC,154,0.48333333333333311,2,Geldig (>=10s aanwezig)
2025-07-16 11:16:00.000000 UTC,233,0.79108635097493019,2,Geldig (>=10s aanwezig)
2025-07-16 11:17:00.000000 UTC,207,0.64722222222222181,2,Geldig (>=10s aanwezig)
2025-07-16 11:18:00.000000 UTC,209,0.6750000000000006,2,Geldig (>=10s aanwezig)
2025-07-16 11:19:00.000000 UTC,33,0.091666666666666688,1,Geldig (>=10s aanwezig)
2025-07-16 11:20:00.000000 UTC,134,0.62222222222222168,3,Geldig (>=10s aanwezig)
2025-07-16 11:23:00.000000 UTC,10,0.027777778,1,Geldig (>=10s aanwezig)
2025-07-16 11:27:00.000000 UTC,60,0.18333333333333329,3,Geldig (>=10s aanwezig)
2025-07-16 11:29:00.000000 UTC,20,0.055401662049861473,1,Geldig (>=10s aanwezig)
2025-07-16 11:30:00.000000 UTC,38,0.11388888888888894,2,Geldig (>=10s aanwezig)
2025-07-16 11:33:00.000000 UTC,78,0.21666666666666681,1,Geldig (>=10s aanwezig)
2025-07-16 11:34:00.000000 UTC,28,0.077777778,1,Geldig (>=10s aanwezig)
2025-07-16 11:35:00.000000 UTC,38,0.10555555555555556,1,Geldig (>=10s aanwezig)
2025-07-16 11:36:00.000000 UTC,102,0.29085872576177269,2,Geldig (>=10s aanwezig)
2025-07-16 11:37:00.000000 UTC,121,0.40000000000000024,3,Geldig (>=10s aanwezig)
2025-07-16 11:38:00.000000 UTC,109,0.31944444444444475,2,Geldig (>=10s aanwezig)
2025-07-16 11:39:00.000000 UTC,53,0.15320334261838434,2,Geldig (>=10s aanwezig)
2025-07-16 11:41:00.000000 UTC,208,0.66944444444444462,2,Geldig (>=10s aanwezig)
2025-07-16 11:42:00.000000 UTC,29,0.083333333333333356,2,Geldig (>=10s aanwezig)
2025-07-16 11:43:00.000000 UTC,129,0.41828254847645413,3,Geldig (>=10s aanwezig)
2025-07-16 11:44:00.000000 UTC,78,0.22841225626740949,2,Geldig (>=10s aanwezig)
2025-07-16 11:45:00.000000 UTC,133,0.3888888888888889,2,Geldig (>=10s aanwezig)
2025-07-16 11:46:00.000000 UTC,236,0.67222222222222283,2,Geldig (>=10s aanwezig)
2025-07-16 11:47:00.000000 UTC,150,0.44044321329639885,2,Geldig (>=10s aanwezig)
2025-07-16 11:48:00.000000 UTC,264,0.79108635097493063,2,Geldig (>=10s aanwezig)
2025-07-16 11:49:00.000000 UTC,136,0.404432133,2,Geldig (>=10s aanwezig)
2025-07-16 11:50:00.000000 UTC,15,0.047222222222222152,2,Geldig (>=10s aanwezig)
2025-07-16 11:51:00.000000 UTC,355,1.1722222222222212,3,Geldig (>=10s aanwezig)
2025-07-16 11:52:00.000000 UTC,360,1.3166666666666673,3,Geldig (>=10s aanwezig)
2025-07-16 11:53:00.000000 UTC,360,1.8722222222222213,4,Geldig (>=10s aanwezig)
2025-07-16 11:54:00.000000 UTC,360,1.7611111111111108,4,Geldig (>=10s aanwezig)
2025-07-16 11:55:00.000000 UTC,360,2.4916666666666654,4,Geldig (>=10s aanwezig)
2025-07-16 11:56:00.000000 UTC,359,2.0250696378830075,4,Geldig (>=10s aanwezig)
2025-07-16 11:57:00.000000 UTC,361,4.1412742382271466,10,Geldig (>=10s aanwezig)
2025-07-16 11:58:00.000000 UTC,360,4.6694444444444443,11,Geldig (>=10s aanwezig)
2025-07-16 11:59:00.000000 UTC,360,3.8222222222222224,6,Geldig (>=10s aanwezig)
2025-07-16 12:00:00.000000 UTC,360,4.1833333333333318,7,Geldig (>=10s aanwezig)
2025-07-16 12:01:00.000000 UTC,360,4.0888888888888912,9,Geldig (>=10s aanwezig)
2025-07-16 12:02:00.000000 UTC,360,4.4972222222222253,9,Geldig (>=10s aanwezig)
2025-07-16 12:03:00.000000 UTC,360,3.544444444444447,6,Geldig (>=10s aanwezig)
2025-07-16 12:04:00.000000 UTC,360,1.1444444444444455,3,Geldig (>=10s aanwezig)
2025-07-16 12:05:00.000000 UTC,360,2.5777777777777779,4,Geldig (>=10s aanwezig)
2025-07-16 12:06:00.000000 UTC,360,2.5638888888888882,5,Geldig (>=10s aanwezig)
2025-07-16 12:07:00.000000 UTC,360,2.5416666666666661,4,Geldig (>=10s aanwezig)
2025-07-16 12:08:00.000000 UTC,360,2.1472222222222221,3,Geldig (>=10s aanwezig)
2025-07-16 12:09:00.000000 UTC,360,2.4861111111111107,4,Geldig (>=10s aanwezig)
2025-07-16 12:10:00.000000 UTC,361,2.9168975069252094,4,Geldig (>=10s aanwezig)
2025-07-16 12:11:00.000000 UTC,360,3.4416666666666673,5,Geldig (>=10s aanwezig)
2025-07-16 12:12:00.000000 UTC,361,2.1024930747922457,4,Geldig (>=10s aanwezig)
2025-07-16 12:13:00.000000 UTC,360,4.9194444444444452,12,Geldig (>=10s aanwezig)
2025-07-16 12:14:00.000000 UTC,359,4.8551532033426161,8,Geldig (>=10s aanwezig)
2025-07-16 12:15:00.000000 UTC,360,4.2194444444444477,7,Geldig (>=10s aanwezig)
2025-07-16 12:16:00.000000 UTC,360,2.5222222222222226,6,Geldig (>=10s aanwezig)
2025-07-16 12:17:00.000000 UTC,360,2.2166666666666668,4,Geldig (>=10s aanwezig)
2025-07-16 12:18:00.000000 UTC,361,2.0803324099722982,3,Geldig (>=10s aanwezig)
2025-07-16 12:19:00.000000 UTC,360,1.3027777777777789,5,Geldig (>=10s aanwezig)
2025-07-16 12:20:00.000000 UTC,106,0.29444444444444445,1,Geldig (>=10s aanwezig)
2025-07-16 12:21:00.000000 UTC,286,1.0833333333333346,3,Geldig (>=10s aanwezig)
2025-07-16 12:22:00.000000 UTC,189,0.56446991404011493,2,Geldig (>=10s aanwezig)
2025-07-16 12:23:00.000000 UTC,172,0.46361185983827541,1,Geldig (>=10s aanwezig)
2025-07-16 12:24:00.000000 UTC,171,0.51388888888888939,2,Geldig (>=10s aanwezig)
2025-07-16 12:25:00.000000 UTC,249,0.69444444444444453,2,Geldig (>=10s aanwezig)
2025-07-16 12:26:00.000000 UTC,256,0.97499999999999942,3,Geldig (>=10s aanwezig)
2025-07-16 12:27:00.000000 UTC,274,1.1805555555555551,3,Geldig (>=10s aanwezig)
2025-07-16 12:28:00.000000 UTC,215,0.82222222222222219,3,Geldig (>=10s aanwezig)
2025-07-16 12:29:00.000000 UTC,140,0.40277777777777768,2,Geldig (>=10s aanwezig)
2025-07-16 12:30:00.000000 UTC,180,0.5694444444444442,3,Geldig (>=10s aanwezig)
2025-07-16 12:32:00.000000 UTC,100,0.32500000000000018,3,Geldig (>=10s aanwezig)
2025-07-16 12:33:00.000000 UTC,244,0.76177285318559507,2,Geldig (>=10s aanwezig)
2025-07-16 12:34:00.000000 UTC,185,0.65277777777777768,2,Geldig (>=10s aanwezig)
2025-07-16 12:35:00.000000 UTC,214,0.925,4,Geldig (>=10s aanwezig)
2025-07-16 12:36:00.000000 UTC,127,0.35833333333333317,2,Geldig (>=10s aanwezig)
2025-07-16 12:37:00.000000 UTC,138,0.44166666666666676,4,Geldig (>=10s aanwezig)
2025-07-16 12:38:00.000000 UTC,166,0.49722222222222212,2,Geldig (>=10s aanwezig)
2025-07-16 12:39:00.000000 UTC,81,0.24166666666666639,2,Geldig (>=10s aanwezig)
2025-07-16 12:40:00.000000 UTC,192,0.66111111111111065,3,Geldig (>=10s aanwezig)
2025-07-16 12:41:00.000000 UTC,135,0.46666666666666673,4,Geldig (>=10s aanwezig)
2025-07-16 12:42:00.000000 UTC,21,0.058333333333333341,1,Geldig (>=10s aanwezig)
2025-07-16 12:43:00.000000 UTC,246,0.69722222222222252,2,Geldig (>=10s aanwezig)
2025-07-16 12:44:00.000000 UTC,170,0.97500000000000053,6,Geldig (>=10s aanwezig)
2025-07-16 12:45:00.000000 UTC,302,2.1583333333333328,5,Geldig (>=10s aanwezig)
2025-07-16 12:46:00.000000 UTC,273,0.758333333,1,Geldig (>=10s aanwezig)
2025-07-16 12:47:00.000000 UTC,360,1,1,Geldig (>=10s aanwezig)
2025-07-16 12:48:00.000000 UTC,361,1,1,Geldig (>=10s aanwezig)
2025-07-16 12:49:00.000000 UTC,360,1.2222222222222225,5,Geldig (>=10s aanwezig)
2025-07-16 12:50:00.000000 UTC,357,2.6843575418994416,5,Geldig (>=10s aanwezig)
2025-07-16 12:51:00.000000 UTC,361,2.6398891966758997,5,Geldig (>=10s aanwezig)
2025-07-16 12:52:00.000000 UTC,361,2.501385041551246,5,Geldig (>=10s aanwezig)
2025-07-16 12:53:00.000000 UTC,244,0.7166666666666669,2,Geldig (>=10s aanwezig)
2025-07-16 12:54:00.000000 UTC,38,0.10526315789473675,1,Geldig (>=10s aanwezig)
2025-07-16 12:55:00.000000 UTC,251,0.7000000000000004,2,Geldig (>=10s aanwezig)
2025-07-16 12:56:00.000000 UTC,308,1.274999999999999,3,Geldig (>=10s aanwezig)
2025-07-16 12:57:00.000000 UTC,360,3.2972222222222229,6,Geldig (>=10s aanwezig)
2025-07-16 12:58:00.000000 UTC,349,2.9777777777777783,6,Geldig (>=10s aanwezig)
2025-07-16 12:59:00.000000 UTC,358,2.2653631284916211,5,Geldig (>=10s aanwezig)
2025-07-16 13:00:00.000000 UTC,306,1.7166666666666666,5,Geldig (>=10s aanwezig)
2025-07-16 13:01:00.000000 UTC,360,1.7805555555555548,4,Geldig (>=10s aanwezig)
2025-07-16 13:02:00.000000 UTC,361,1.8254847645429362,4,Geldig (>=10s aanwezig)
2025-07-16 13:03:00.000000 UTC,360,2.7027777777777771,4,Geldig (>=10s aanwezig)
2025-07-16 13:04:00.000000 UTC,344,1.9027777777777775,6,Geldig (>=10s aanwezig)
2025-07-16 13:05:00.000000 UTC,250,1.1972222222222224,5,Geldig (>=10s aanwezig)
2025-07-16 13:06:00.000000 UTC,306,2.0472222222222216,4,Geldig (>=10s aanwezig)
2025-07-16 13:07:00.000000 UTC,360,2.9194444444444456,5,Geldig (>=10s aanwezig)
2025-07-16 13:08:00.000000 UTC,360,2.2694444444444453,4,Geldig (>=10s aanwezig)
2025-07-16 13:09:00.000000 UTC,359,1.6722222222222236,5,Geldig (>=10s aanwezig)
2025-07-16 13:10:00.000000 UTC,226,0.627777778,1,Geldig (>=10s aanwezig)
2025-07-16 13:11:00.000000 UTC,25,0.069637883008356521,1,Geldig (>=10s aanwezig)
2025-07-16 13:16:00.000000 UTC,52,0.15512465373961221,2,Geldig (>=10s aanwezig)
2025-07-16 13:23:00.000000 UTC,35,0.14644351464435143,1,Geldig (>=10s aanwezig)
2025-07-16 13:25:00.000000 UTC,25,0.07183908,1,Geldig (>=10s aanwezig)
2025-07-16 13:26:00.000000 UTC,70,0.22128851540616259,2,Geldig (>=10s aanwezig)
2025-07-16 13:27:00.000000 UTC,47,0.14044943820224726,2,Geldig (>=10s aanwezig)
2025-07-16 13:28:00.000000 UTC,65,0.18156424581005592,1,Geldig (>=10s aanwezig)
2025-07-16 13:29:00.000000 UTC,143,0.39722222222222209,1,Geldig (>=10s aanwezig)
2025-07-16 13:30:00.000000 UTC,105,0.41828254847645446,4,Geldig (>=10s aanwezig)
2025-07-16 13:36:00.000000 UTC,40,0.11111111111111116,1,Geldig (>=10s aanwezig)
2025-07-16 13:37:00.000000 UTC,22,0.063888888888888953,2,Geldig (>=10s aanwezig)
2025-07-16 13:42:00.000000 UTC,75,0.20891364902506959,1,Geldig (>=10s aanwezig)
2025-07-16 13:43:00.000000 UTC,99,0.3268698060941827,3,Geldig (>=10s aanwezig)
2025-07-16 13:45:00.000000 UTC,33,0.091412742382271456,1,Geldig (>=10s aanwezig)
2025-07-16 13:47:00.000000 UTC,18,0.050000000000000044,1,Geldig (>=10s aanwezig)
2025-07-16 13:48:00.000000 UTC,10,0.027855153203342645,1,Geldig (>=10s aanwezig)
2025-07-16 13:50:00.000000 UTC,30,0.083333333333333384,1,Geldig (>=10s aanwezig)
2025-07-16 13:53:00.000000 UTC,45,0.12777777777777793,2,Geldig (>=10s aanwezig)
2025-07-16 13:54:00.000000 UTC,28,0.077777777777777821,1,Geldig (>=10s aanwezig)
2025-07-16 13:58:00.000000 UTC,145,0.402777778,1,Geldig (>=10s aanwezig)
2025-07-16 13:59:00.000000 UTC,56,0.15512465373961212,1,Geldig (>=10s aanwezig)
2025-07-16 14:01:00.000000 UTC,63,0.31476323119777189,4,Geldig (>=10s aanwezig)
2025-07-16 14:03:00.000000 UTC,43,0.11944444444444448,1,Geldig (>=10s aanwezig)
2025-07-16 14:10:00.000000 UTC,156,0.891966759,4,Geldig (>=10s aanwezig)
2025-07-16 14:18:00.000000 UTC,98,0.27499999999999991,2,Geldig (>=10s aanwezig)
2025-07-16 14:19:00.000000 UTC,360,1.0500000000000009,2,Geldig (>=10s aanwezig)
2025-07-16 14:20:00.000000 UTC,322,1.4487534626038778,5,Geldig (>=10s aanwezig)
2025-07-16 14:21:00.000000 UTC,267,0.74166666666666714,1,Geldig (>=10s aanwezig)
2025-07-16 14:22:00.000000 UTC,255,0.70833333333333393,1,Geldig (>=10s aanwezig)
2025-07-16 14:23:00.000000 UTC,66,0.18333333333333313,1,Geldig (>=10s aanwezig)
2025-07-16 14:25:00.000000 UTC,119,0.4944444444444443,3,Geldig (>=10s aanwezig)
2025-07-16 14:26:00.000000 UTC,290,1.0527777777777774,2,Geldig (>=10s aanwezig)
2025-07-16 14:30:00.000000 UTC,251,0.697222222,1,Geldig (>=10s aanwezig)
2025-07-16 14:31:00.000000 UTC,50,0.13888888888888867,1,Geldig (>=10s aanwezig)
2025-07-16 14:33:00.000000 UTC,30,0.088888888888888809,2,Geldig (>=10s aanwezig)
2025-07-16 14:34:00.000000 UTC,18,0.049861496,1,Geldig (>=10s aanwezig)
2025-07-16 14:36:00.000000 UTC,158,0.441666667,2,Geldig (>=10s aanwezig)
2025-07-16 14:38:00.000000 UTC,26,0.074999999999999983,2,Geldig (>=10s aanwezig)
2025-07-16 14:40:00.000000 UTC,15,0.041666666666666678,1,Geldig (>=10s aanwezig)
2025-07-16 14:44:00.000000 UTC,18,0.054216867469879484,1,Geldig (>=10s aanwezig)
2025-07-16 14:45:00.000000 UTC,24,0.072072072072072016,1,Geldig (>=10s aanwezig)
2025-07-16 14:46:00.000000 UTC,24,0.071428571428571466,1,Geldig (>=10s aanwezig)
2025-07-16 14:48:00.000000 UTC,353,2.237960339943343,4,Geldig (>=10s aanwezig)
2025-07-16 14:49:00.000000 UTC,142,0.75630252100840334,3,Geldig (>=10s aanwezig)
2025-07-16 14:54:00.000000 UTC,70,0.38674033149171255,3,Geldig (>=10s aanwezig)
2025-07-16 14:55:00.000000 UTC,360,1.8194444444444433,3,Geldig (>=10s aanwezig)
2025-07-16 14:56:00.000000 UTC,358,1.3666666666666674,3,Geldig (>=10s aanwezig)
2025-07-16 14:57:00.000000 UTC,360,1.6000000000000008,3,Geldig (>=10s aanwezig)
2025-07-16 14:58:00.000000 UTC,359,1.7111111111111101,3,Geldig (>=10s aanwezig)
2025-07-16 14:59:00.000000 UTC,171,0.83611111111111125,4,Geldig (>=10s aanwezig)
2025-07-16 15:00:00.000000 UTC,24,0.066481994459833785,1,Geldig (>=10s aanwezig)
2025-07-16 15:01:00.000000 UTC,10,0.027777777777777797,1,Geldig (>=10s aanwezig)
2025-07-16 15:02:00.000000 UTC,43,0.1944444444444445,4,Geldig (>=10s aanwezig)
2025-07-16 15:04:00.000000 UTC,23,0.063888888888888939,1,Geldig (>=10s aanwezig)
2025-07-16 15:05:00.000000 UTC,22,0.069444444,2,Geldig (>=10s aanwezig)
2025-07-16 15:06:00.000000 UTC,88,0.25000000000000006,2,Geldig (>=10s aanwezig)
2025-07-16 15:07:00.000000 UTC,247,0.686111111,1,Geldig (>=10s aanwezig)
2025-07-16 15:08:00.000000 UTC,77,0.22499999999999998,3,Geldig (>=10s aanwezig)
2025-07-16 15:09:00.000000 UTC,98,0.28611111111111104,2,Geldig (>=10s aanwezig)
2025-07-16 15:10:00.000000 UTC,360,1.0361111111111092,3,Geldig (>=10s aanwezig)
2025-07-16 15:11:00.000000 UTC,360,1.0583333333333329,3,Geldig (>=10s aanwezig)
2025-07-16 15:12:00.000000 UTC,360,1.0333333333333325,2,Geldig (>=10s aanwezig)
2025-07-16 15:13:00.000000 UTC,360,1.0111111111111111,2,Geldig (>=10s aanwezig)
2025-07-16 15:14:00.000000 UTC,320,0.90000000000000036,3,Geldig (>=10s aanwezig)
2025-07-16 15:15:00.000000 UTC,17,0.05,2,Geldig (>=10s aanwezig)
2025-07-16 15:17:00.000000 UTC,177,0.556786704,2,Geldig (>=10s aanwezig)
2025-07-16 15:18:00.000000 UTC,360,1.9722222222222232,3,Geldig (>=10s aanwezig)
2025-07-16 15:19:00.000000 UTC,360,1.9916666666666671,2,Geldig (>=10s aanwezig)
2025-07-16 15:20:00.000000 UTC,360,1.9916666666666674,2,Geldig (>=10s aanwezig)
2025-07-16 15:21:00.000000 UTC,360,2.0055555555555564,3,Geldig (>=10s aanwezig)
2025-07-16 15:22:00.000000 UTC,360,2.0333333333333332,3,Geldig (>=10s aanwezig)
2025-07-16 15:23:00.000000 UTC,360,1.9861111111111112,3,Geldig (>=10s aanwezig)
2025-07-16 15:24:00.000000 UTC,361,2.1883656509695308,5,Geldig (>=10s aanwezig)
2025-07-16 15:25:00.000000 UTC,360,2.0138888888888897,3,Geldig (>=10s aanwezig)
2025-07-16 15:26:00.000000 UTC,360,1.6527777777777772,3,Geldig (>=10s aanwezig)
2025-07-16 15:27:00.000000 UTC,360,1,1,Geldig (>=10s aanwezig)
2025-07-16 15:28:00.000000 UTC,360,1,1,Geldig (>=10s aanwezig)
2025-07-16 15:29:00.000000 UTC,360,1,1,Geldig (>=10s aanwezig)
2025-07-16 15:30:00.000000 UTC,285,0.79722222222222194,2,Geldig (>=10s aanwezig)
2025-07-16 15:31:00.000000 UTC,124,0.34444444444444428,1,Geldig (>=10s aanwezig)
2025-07-16 15:32:00.000000 UTC,65,0.18055555555555561,1,Geldig (>=10s aanwezig)
2025-07-16 15:33:00.000000 UTC,71,0.25277777777777793,3,Geldig (>=10s aanwezig)
2025-07-16 15:34:00.000000 UTC,16,0.044444444,1,Geldig (>=10s aanwezig)
2025-07-16 15:35:00.000000 UTC,28,0.077777777777777765,1,Geldig (>=10s aanwezig)
2025-07-16 15:36:00.000000 UTC,13,0.036011080332409962,1,Geldig (>=10s aanwezig)
2025-07-16 15:39:00.000000 UTC,22,0.061111111111111172,1,Geldig (>=10s aanwezig)
2025-07-16 15:42:00.000000 UTC,159,0.44166666666666671,1,Geldig (>=10s aanwezig)
2025-07-16 15:43:00.000000 UTC,360,1.0194444444444453,2,Geldig (>=10s aanwezig)
2025-07-16 15:44:00.000000 UTC,360,2.0944444444444423,4,Geldig (>=10s aanwezig)
2025-07-16 15:45:00.000000 UTC,358,1.6555555555555566,5,Geldig (>=10s aanwezig)
2025-07-16 15:46:00.000000 UTC,338,0.95844875346260416,2,Geldig (>=10s aanwezig)
2025-07-16 15:47:00.000000 UTC,338,0.93888888888888888,1,Geldig (>=10s aanwezig)
2025-07-16 15:48:00.000000 UTC,359,0.99722222222222245,1,Geldig (>=10s aanwezig)
