table,_start,_stop,_time,_measurement,device,location,count,entered,exited
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:53:07.605375259Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:54:07.818285791Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:55:08.032892375Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:56:08.113336865Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:57:08.355676147Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:58:08.405731143Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T08:59:08.469904045Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:00:08.680597499Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:01:16.707194035Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:04:05.738339133Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,3
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:05:05.805593857Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:06:06.056440908Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:07:06.130820756Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:08:06.382001929Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:09:06.494046485Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:10:06.537776021Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:11:06.610730949Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:12:06.71935776Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:13:06.931116983Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:14:07.037038579Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:15:07.09433149Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:16:07.155713354Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:17:07.220101627Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:18:07.480840124Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:19:07.589363332Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:20:07.668641476Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:21:07.909633624Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:22:07.960652914Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:23:08.229727891Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:24:08.289200323Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:25:08.549435119Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:26:08.611348335Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:27:08.773265411Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:28:08.982316245Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:29:09.092751663Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:30:09.148915171Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:31:09.210845998Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:32:09.270503758Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:33:09.528957613Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:34:09.586136793Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:35:09.651123831Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:36:09.712501516Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:37:09.969357253Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:38:10.1862384Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:39:10.396886679Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:40:10.609697199Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T09:41:10.716219023Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:11:29.345922915Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:12:29.625132286Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:13:29.675585533Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:14:29.743226886Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:21:02.656165808Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:22:02.865726996Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:23:03.077457319Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:24:03.116936465Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:25:03.200031955Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:26:03.25804711Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:27:03.516058301Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:28:03.830200368Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:29:03.902632575Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,3
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:30:04.152987432Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:31:04.216274137Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:32:04.475720155Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:33:04.549084244Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:34:04.795596498Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:35:05.00881151Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:36:05.219150273Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:37:05.430891052Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,3
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:38:05.644910943Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:39:05.703855302Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,7
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:40:10.163103221Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:41:10.374893768Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:42:10.493858822Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:43:10.596764506Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:44:10.709124635Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:45:10.818472876Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,4
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:46:10.881907919Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:47:11.135793689Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:48:11.246230989Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,5
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:49:11.456932337Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:50:11.678487892Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:51:11.880980872Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:52:12.097297159Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:53:12.158190005Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:54:12.414472302Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:55:12.474604202Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:56:12.741145256Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:57:12.948318256Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:58:13.172153552Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T12:59:13.227053129Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:00:13.288875788Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:01:13.490926365Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:02:13.599936092Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:03:13.814312633Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:04:13.8793424Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:05:14.133759353Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:06:14.246886583Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:07:14.460301777Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:08:14.567752347Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:09:14.776978076Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:10:14.831292913Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,10
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:11:14.895369905Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:12:15.10607895Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:13:15.318718497Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:14:15.375763555Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:15:15.639083324Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:16:15.852447894Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,6
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:17:16.06246155Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,7
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:18:16.109206913Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:19:16.288264075Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,6
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:20:16.49778868Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,4
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:21:16.71021361Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:22:16.920203751Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:23:16.975449726Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,5
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:24:17.240738589Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:25:17.452896549Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:26:17.666245513Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:27:17.876749829Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:28:18.088268238Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:29:18.301932526Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:30:18.35852789Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:31:18.619952624Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:32:18.679323164Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:33:18.839401445Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:34:19.052156981Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:35:19.164171701Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:36:19.233717829Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:37:19.482542135Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:38:19.695503754Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:39:19.908317663Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:40:19.975103455Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,6
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:41:20.033283699Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:42:20.132630238Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:43:20.343704476Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:44:20.558193704Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T13:45:20.766909444Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:22:20.072356635Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,5
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:23:20.32429498Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:24:20.44302321Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,3
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:25:20.50310859Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:26:20.757387001Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:27:21.068991471Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:28:21.280693944Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-07T14:39:24.637155272Z,people_counter,esp32_deur_sensor,wachtzaal,1,1,6
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:01:54.663901633Z,people_counter,esp32_deur_sensor,wachtzaal,2,1,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:02:54.872287288Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:03:54.919406248Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:04:54.992191858Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:05:55.041356391Z,people_counter,esp32_deur_sensor,wachtzaal,2,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:06:55.315075121Z,people_counter,esp32_deur_sensor,wachtzaal,3,1,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:07:55.352209421Z,people_counter,esp32_deur_sensor,wachtzaal,3,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:08:55.396966381Z,people_counter,esp32_deur_sensor,wachtzaal,3,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:09:55.645512569Z,people_counter,esp32_deur_sensor,wachtzaal,3,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:35:52.665780068Z,people_counter,esp32_deur_sensor,wachtzaal,3,1,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:36:52.77687188Z,people_counter,esp32_deur_sensor,wachtzaal,3,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:37:52.865955343Z,people_counter,esp32_deur_sensor,wachtzaal,3,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:38:52.918904674Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,2
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:39:53.003424434Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:40:53.063500812Z,people_counter,esp32_deur_sensor,wachtzaal,1,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:41:53.321965787Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:42:53.370455416Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:43:53.442075181Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:44:53.650272366Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:45:53.713717372Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:46:53.972883796Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:47:54.18503093Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:48:54.398374211Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:49:54.477869984Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:50:54.718834755Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:51:54.83521587Z,people_counter,esp32_deur_sensor,wachtzaal,0,1,3
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:52:54.940039104Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,1
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:53:55.151371651Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:54:55.365676455Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,0
0,2025-08-07T00:00:00Z,2025-08-13T00:00:00Z,2025-08-08T07:55:55.436104956Z,people_counter,esp32_deur_sensor,wachtzaal,0,0,2
